"TSTEP","MONTH","YEAR","EUP_ces45","COP_ces45","MZP_ces45","PhL_ces45","PhS_ces45"
273,9,2028,-0.624349254524317,-0.807208397906574,-0.137924790293859,0.157013293105233,-0.594428374861378
274,10,2028,-0.13364117901761,-0.536295967283001,0.125222740618437,0.755925087629927,-0.413699082227334
275,11,2028,-0.00731148442647422,-0.452934485143914,0.0302695543705445,0.886618040704862,-0.513984214450372
276,12,2028,-0.262495409211428,-0.6156474708836,-0.384024884989655,0.318761218249557,-0.698835183732004
277,1,2029,-0.356265241331125,-0.660962267643955,-0.208332962061221,0.225512995913626,-0.325098987450314
278,2,2029,-0.41321450718049,-0.721114034763097,-0.317737414109963,-0.100443438434867,-0.24349377574123
279,3,2029,-0.624183201281659,-0.800163874535893,-0.909147396683483,-0.209897046644533,-0.168761332857315
280,4,2029,-0.582380199683524,-0.614032418271263,-0.470453867028696,-0.280032397348085,-0.244099278855934
281,5,2029,-0.437241046176458,-0.490975445812861,-0.294973834808881,-0.0900573884732649,-0.428713986239701
282,6,2029,-0.0272820532810814,-0.0932787977237489,-0.330503924482338,0.466117809200206,-0.248587911261939
283,7,2029,0.281283119391249,-0.0983606015889089,-0.00878312505119716,0.411836493104289,-0.152461661833
284,8,2029,0.0306996313519419,-0.410932898112217,0.051306788646708,0.275681561858295,-0.14456371574833
285,9,2029,0.290438234909853,-0.290908502263339,-0.0832065224207795,0.0327504064852215,-0.278272828263941
286,10,2029,-0.0264909009997917,-0.4721153571557,0.224718938465068,0.000205195458565122,-0.0678082645369363
287,11,2029,-0.131282822577021,-0.544963870028107,-0.0875555199372807,-0.36065843814862,-0.0609868534185827
288,12,2029,0.0914890939241808,-0.430831435905844,0.13016781095317,0.273811271424166,-0.109030378492769
289,1,2030,-0.0890451160297837,-0.551064759621568,-0.0383600241278902,0.301817948278379,-0.650500110536775
290,2,2030,-1.82517842938186,-1.54606253489123,-0.443999421674124,0.273942085089241,-0.239139521627249
291,3,2030,-0.561481612793221,-0.72608116143794,0.403172104669445,0.22492358562166,-0.161148163847831
292,4,2030,-0.548184982378227,-0.610699593923307,0.163340855766367,-0.365600484769993,-0.246578376124011
293,5,2030,-0.430084166088682,-0.486979730406207,-0.139332507566238,-0.107098679546983,-0.411930480525745
294,6,2030,0.285933934155709,0.207955997812339,0.246849040549499,0.0280979881397849,-0.215984475566
295,7,2030,0.000298997887920205,-0.311982497291907,0.124881086306391,0.122664690084319,-0.334587720902233
296,8,2030,-0.102298192896557,-0.491387844100043,-0.0437621014416713,-0.0707268314936692,-0.478876798201366
297,9,2030,-0.132996091183043,-0.537221100397786,-0.177421734822029,0.565732616951955,-0.659517404446317
298,10,2030,-0.0295702569111584,-0.478537662995248,0.265406230279859,0.961958554885386,-0.526594394587589
299,11,2030,-0.08035874028784,-0.509499910797941,-0.192444629136448,-0.0500163052638053,-0.550579054324958
300,12,2030,-0.531156268912914,-0.747988540919938,-0.418211186130469,0.343803872335045,-0.763529050332102
301,1,2031,-1.01929401975898,-1.09247913719709,-0.811136901446713,0.497814247781156,-1.14080886855015
302,2,2031,-2.03969139382201,-1.62438069377252,-0.471012083269905,0.314578247866381,-0.247306895368389
303,3,2031,-0.571457084738029,-0.697956336997354,0.422948707259995,0.256456288434462,-0.156448301283861
304,4,2031,-0.121115500736806,-0.00706160697636571,0.138131308555421,-0.175919510926955,-0.228884539746006
305,5,2031,-0.274436448148512,-0.182349115005548,-0.0502644599307892,-0.39059095093096,-0.42341661215632
306,6,2031,0.0444429870874035,0.0300943618353238,0.267611917111979,0.105679629193084,-0.248110922054589
307,7,2031,-0.156102203473607,-0.405962833072648,0.163621245638319,0.242291611375323,-0.348461772703524
308,8,2031,-0.116164072603955,-0.498402987665367,0.124877143906584,0.523476514666302,-0.451716825394831
309,9,2031,-0.578445700284376,-0.766011740692847,0.286508944134132,0.892062297915249,-0.551471101135404
310,10,2031,-0.327101504016944,-0.628865076007381,0.0351800753932132,-0.0053098738942573,-0.611113062931769
311,11,2031,-0.220840724262213,-0.594259553853993,-0.397267179362062,0.132003985526653,-0.654433752845515
312,12,2031,-0.739377726361188,-0.852730161357258,-0.564613551814786,0.227829573289488,-0.815556840461696
313,1,2032,-0.442768290242549,-0.723672335081368,-0.304774585089233,0.587946897630585,-0.602634186127511
314,2,2032,0.211315765533858,-0.24890106116465,-0.0491772437703005,0.507471003955886,-0.214586856972458
315,3,2032,-0.167591528925727,-0.186994181391778,-0.0636662617969289,0.160705300014555,-0.161965535714295
316,4,2032,0.228853006665665,0.169239470403371,0.199141839721251,0.169607993487987,-0.183130677650602
317,5,2032,0.574863644037676,0.684848804994495,0.115337460536155,0.0287788956225692,-0.269795505232931
318,6,2032,-0.111675609707906,-0.184720781336231,0.445303966396857,0.217734337984945,-0.215567010363266
319,7,2032,-0.0880920267377499,-0.34932881317586,0.18844606314998,0.219465058737009,-0.287539840609417
320,8,2032,0.0908397733885404,-0.376996442505344,0.223234081671642,0.644347147455646,-0.408782721306949
321,9,2032,-0.322735480012603,-0.63258103903218,-0.0284744186191199,0.778287725652345,-0.655347400918263
322,10,2032,0.0154829449113383,-0.451423299893346,0.076131609720425,0.312537954745927,-0.614668599304497
323,11,2032,-0.224630121584293,-0.612707923477344,-0.393940096991643,-0.0233449139837371,-0.636263252403575
324,12,2032,-0.488306114605827,-0.736776600598268,-0.40374172354375,0.689242124776292,-0.755156113609717
325,1,2033,-0.850253943913793,-1.00117099804167,-0.759621028966356,0.249727829964709,-1.16602677505996
326,2,2033,-2.0069181367854,-1.61490367792351,-0.613875239380807,0.228983140304472,-0.262742437782148
327,3,2033,-0.657787919371361,-0.857643768129913,-0.210960851084611,0.304826627383591,-0.169263479685013
328,4,2033,-0.587443174872037,-0.540955351116962,0.111269479052343,0.00324167599525316,-0.230258510149688
329,5,2033,0.465349163010075,0.594592062846907,-0.0977443484932734,0.24094446514699,-0.353363234042228
330,6,2033,0.0491542679524544,-0.0492693517122964,0.0777848872159208,0.118244891979857,-0.211483912014273
331,7,2033,0.239808344086149,-0.143736551191978,0.0586180651358181,0.308625408272129,-0.300088837287182
332,8,2033,0.0964733722849356,-0.377720495730746,0.13569174675832,0.853203576409335,-0.373411327676473
333,9,2033,0.173053819131946,-0.355950114324572,0.0644995214557067,0.451923788141523,-0.38564000127491
334,10,2033,0.190400553257025,-0.334418148917101,-0.00703392437570782,0.445283916255655,-0.195944174952712
335,11,2033,-0.0700378936071725,-0.504778721081989,-0.206295853409153,0.0976188991769884,-0.0316186605584915
336,12,2033,-0.247880777927476,-0.624014088097957,-0.19381184766416,0.138960235977445,-0.280126173879638
337,1,2034,-0.785935139536244,-0.974686997551234,-0.568390655295005,0.531909983863291,-1.11261600077247
338,2,2034,-1.83849185043584,-1.5067923666043,-0.259008046616581,0.284102067346665,-0.257376749151483
339,3,2034,-0.385877088348048,-0.430522045156551,-0.483395228552967,-0.153447382653531,-0.170337540248605
340,4,2034,0.145521116828467,0.122577470185963,-0.423066403286566,0.281471164000664,-0.205921036456774
341,5,2034,-0.0314882350514637,-0.0476285030277047,0.289529922490541,0.878582941075372,-0.246887484478601
342,6,2034,-0.251235045184915,-0.295272470621894,-0.0693710121267018,-0.200741940860766,-0.244985104842272
343,7,2034,-0.0819702768254911,-0.332502337804055,-0.0869221782593448,-0.0346496511081977,-0.235922095299839
344,8,2034,-0.159645510661501,-0.493905558244639,0.197051023325346,0.467093192201901,-0.120006178543743
345,9,2034,-0.509934877308073,-0.715306457943268,-0.013278384957309,-0.0661647924070489,-0.246713305213296
346,10,2034,-0.185399104846778,-0.563209976073269,-0.0139417676807293,0.638484881525282,-0.0542827599875776
347,11,2034,0.119924595291765,-0.390286597928312,0.421688218195129,1.58480320001622,0.403154398471381
348,12,2034,0.482544008787597,-0.274782660296001,0.138393905379522,0.676194764835859,0.757524147373119
349,1,2035,0.151691678478749,-0.394104203917895,0.397296070564237,0.0453185841015231,1.49709842678019
350,2,2035,1.3971896298498,0.500910823831548,0.456107068443208,0.118445207068256,0.226684473193375
351,3,2035,0.023748235636319,0.11478205826201,-0.00918202556829972,-0.249839744216178,0.0167950139765805
352,4,2035,0.17103327951998,0.0880635642473766,0.103067132441307,-0.0653790952806963,0.283756733504755
353,5,2035,-0.228068759714528,-0.152077340708866,0.138395225309974,0.286405870619372,0.292663119836149
354,6,2035,-0.276177078901705,-0.265100091525258,0.0943257975804612,0.0141372739257013,0.0224678078847593
355,7,2035,0.00990811788117818,-0.234372485661495,0.111808423841786,-0.0622647705473802,0.362959561111326
356,8,2035,-0.106124895449715,-0.457464461161228,0.255009348665616,0.0597394711681318,0.107963044735971
357,9,2035,0.141825550508411,-0.316828276272425,0.23224297808675,0.260725524279541,-0.130832968562136
358,10,2035,-0.10768961081919,-0.506339020576456,0.113739936084471,0.0544692466419157,-0.116274430547168
359,11,2035,-0.0499408808222354,-0.491908264875327,0.0862018824773092,0.688655860766958,-0.175810163865292
360,12,2035,0.0884176637764704,-0.471475630327813,-0.110444958169736,0.451318033432785,-0.465664262249141
361,1,2036,-0.245382539733023,-0.631690928410951,-0.198867829724853,0.152479864004474,0.124528275986408
362,2,2036,1.29979357283077,0.499082419261035,0.291443349781276,0.195591908308119,0.165652199032124
363,3,2036,0.184538685888142,0.262488206889306,-0.159961020728852,-0.0275799422938943,-0.0447978338524017
364,4,2036,-0.106348272509817,-0.147948506404694,-0.191397234541843,-0.00530151887514096,0.0271123327084402
365,5,2036,-0.306846063532198,-0.262791789642852,-0.233821847688364,-0.0331866650102698,-0.0657305007973259
366,6,2036,0.107100074251678,0.0659353172890182,-0.23820107101003,0.259877387904871,-0.0752831610713534
367,7,2036,-0.0555379855968302,-0.335560865500971,-0.0152393846273168,0.0212622156133095,0.0946439520212516
368,8,2036,0.0893550031571972,-0.353338554619101,0.0650855698109916,0.294099731478373,0.0236791303199213
369,9,2036,-0.0510282203709176,-0.43581718159707,0.126271671219259,0.297782360868866,0.44553523578477
370,10,2036,0.133123055630068,-0.354787361765432,0.372615869803993,1.48934795585432,0.554470059132518
371,11,2036,0.527817301853518,-0.135165948225405,0.297623107515677,2.22303579625354,0.420887272154972
372,12,2036,0.609718303177808,-0.215220963740184,0.268142414948316,0.77236158366633,1.35334444200667
373,1,2037,1.02181028187326,0.203901177286715,1.35999209784752,-0.106671970636742,4.58609491238229
374,2,2037,3.23259283671641,1.30437970082332,0.951235803100153,0.0189775402208492,0.596085417333696
375,3,2037,0.708732128482783,0.94139763178631,1.41935693595676,0.0668521143067986,0.300180997389581
376,4,2037,0.282470700650715,0.3516813797161,0.197312412818165,-0.198491528721047,0.152951692211489
377,5,2037,0.220721725399172,0.475273376487768,-0.0728972190994837,0.372663221297979,0.154212940273391
378,6,2037,-0.16709124553302,-0.236092407243408,0.226230514306501,0.202581040640988,-0.0517192889541497
379,7,2037,-0.110981228503893,-0.365296147209798,0.181736885332036,-0.0193609702874759,0.0787878978393539
380,8,2037,0.102081546232846,-0.357915084406877,0.194201522161753,0.269370145626906,-0.0283851231436024
381,9,2037,-0.405472072318482,-0.643850526407427,0.0322645483374246,-0.144714094233523,0.0135141837382122
382,10,2037,-0.190710162986966,-0.543967176313403,0.140333629515548,0.167942519206257,0.0824224782129686
383,11,2037,0.303588033400028,-0.236376103356185,0.237619379936925,0.812568164188912,0.463779752763606
384,12,2037,0.349079169112865,-0.308038505136608,0.220855638571681,0.535473005410398,0.809118348920943
385,1,2038,0.660588964895608,-0.108340294525576,0.435070302103479,0.183891123612456,-0.141827874035205
386,2,2038,-1.21063262914157,-1.24962701112303,0.0198073611177263,0.564703562191641,-0.210844119028625
387,3,2038,-0.597518051096823,-0.804394602724264,1.44183614112837,0.638289515231278,-0.15044122207332
388,4,2038,-0.574957820539605,-0.559892990877321,1.19480184838001,0.260440802617093,-0.16962335285115
389,5,2038,0.226735770526468,0.434326580076007,0.412727109216419,0.335886053322373,-0.119698001396574
390,6,2038,-0.254580729298397,-0.302910862419546,-0.0895540446185905,-0.36298530835873,-0.211909884956678
391,7,2038,-0.191419038674831,-0.413796973341392,-0.0875400539495658,0.00511008674440872,-0.204311562792939
392,8,2038,0.0604714253978704,-0.380824718010877,0.105620165415036,0.583174904489318,-0.137762084698056
393,9,2038,-0.0943163991286448,-0.476860872841052,0.135014269050337,0.616183504242541,-0.108522793422095
394,10,2038,0.333455163677188,-0.243187778568841,0.414815330864175,1.21827696483088,-0.0360589075080696
395,11,2038,0.255801567247477,-0.314405691400039,0.200143809172498,0.662933395226725,-0.0587858498992325
396,12,2038,0.0621481742811525,-0.49129774771737,-0.074825870878382,-0.0539585668379433,-0.339992278768601
397,1,2039,-0.310437570156365,-0.692882550440381,-0.303844441694601,0.22139154417237,-0.757401573722116
398,2,2039,0.151752587892818,-0.0316953560745762,0.0332918029333931,0.5149540516749,-0.134245972325466
399,3,2039,-0.397692946365321,-0.457119911052012,-0.51407538739635,-0.128863931197808,-0.162987277847606
400,4,2039,-0.454236442490557,-0.448952159764788,-0.0482753920279241,0.0322654167263554,-0.214780266181702
401,5,2039,0.39141930399702,0.474498391140351,-0.0578281465315774,-0.0621442470840677,-0.352247334105305
402,6,2039,-0.0734162902270613,-0.15516107226533,-0.0833509906377364,0.294301537828468,-0.209545887953715
403,7,2039,0.254552822472407,-0.127696286907888,0.130617885188045,0.254876726206623,-0.298884573809119
404,8,2039,-0.134044561595904,-0.499438216631692,-0.0756428764111631,0.295219526305206,-0.400744022728673
405,9,2039,-0.226392160576398,-0.572649431500322,0.103918763994765,0.271528690078946,-0.170348700799622
406,10,2039,-0.0869929940460021,-0.50506692693425,-0.0509237173138612,-0.204179441213963,-0.212002442510814
407,11,2039,-0.27201932474648,-0.626778709906701,-0.289426884628919,-0.419619407086282,-0.294002546152906
408,12,2039,-0.368498076457602,-0.65871037075301,-0.192202778451253,0.249082483509065,-0.29574851017555
409,1,2040,-0.603580167501865,-0.87644753664597,-0.499803020238642,0.4164685561051,-1.02404783583777
410,2,2040,-1.65368578961395,-1.43525742500523,-0.301483195599743,0.366389257396471,-0.2504239815478
411,3,2040,-0.0934947083061681,-0.159133269357917,-0.0437115275180402,-0.0607072330477867,-0.143383101881201
412,4,2040,0.560101675989955,0.362059387172092,-0.160787405831243,0.0775324315689012,-0.116262074414553
413,5,2040,0.0176078771753521,-0.0242097418228566,-0.0329328212749966,0.373429846233545,-0.0888624110691794
414,6,2040,-0.100458189653607,-0.152464367331532,0.0424957889965474,0.0441762464762754,-0.206646058877656
415,7,2040,0.0892326645569268,-0.224077549786558,-0.0502671361190437,0.0523820832612689,-0.294293749959421
416,8,2040,0.0378439748458379,-0.398282093031117,0.326619769693974,0.849530309093387,-0.263010157721727
417,9,2040,0.347024775444304,-0.276760789104069,-0.0355890805580851,0.0251038175764235,-0.489806210139352
418,10,2040,-0.000798947506409742,-0.486992434956216,-0.0255225617497594,0.347804990586739,-0.486333440131069
419,11,2040,0.0471604757195601,-0.467521262819212,-0.00884166089308713,0.686825055687559,-0.507977868125384
420,12,2040,-0.38887981632834,-0.709642927570309,-0.412008522572257,0.230374830279897,-0.778755666890458
421,1,2041,-0.428027300515098,-0.724230076410818,-0.362941729007184,0.73861042153916,-0.847188980865746
422,2,2041,-1.81345241433958,-1.52586768760328,-0.361332390736935,0.468697746856679,-0.242141545723953
423,3,2041,-0.548374908045167,-0.662526882101617,0.613714750199931,0.461227322108777,-0.160861017560031
424,4,2041,-0.215321213249673,-0.165644312554531,0.907212974866804,0.410216408530657,-0.187582903953417
425,5,2041,0.148074945910912,0.288274671355385,0.336132386374299,0.531998300559196,-0.313380989067468
426,6,2041,0.233585570416537,0.193891975463521,0.496031930940729,0.11242469560048,-0.183089305945175
427,7,2041,-0.133093481367672,-0.413010918411385,0.0133916867009005,0.0178152392010444,-0.43079274074253
428,8,2041,-0.15827445355017,-0.522596060661231,0.335635655662291,0.655038513634318,-0.546440014683977
429,9,2041,-0.51663072209939,-0.734529594318653,-0.0161586416948759,0.179783030253383,-0.794441414954148
430,10,2041,-0.38608240069788,-0.689286569428197,-0.173711982746777,0.346295406367088,-0.747371300692318
431,11,2041,-0.263086533442133,-0.638411022987603,-0.248333954600824,0.523192933801628,-0.673071080197406
432,12,2041,-0.65845581990749,-0.825926434073298,-0.530474818865307,0.435505191894937,-0.821734330384789
433,1,2042,-0.671953019662813,-0.912001148651728,-0.640256653860192,0.3036100695668,-1.1197826896659
434,2,2042,-2.00580512672577,-1.61903123626265,-0.490345862664902,0.387662872335216,-0.254458624671057
435,3,2042,-0.611322488620102,-0.774604222770128,0.308031296841798,0.163716954509361,-0.166858536955559
436,4,2042,-0.418685075314916,-0.384723930089747,0.547449999163557,0.29512108216883,-0.172603246706151
437,5,2042,-0.133567553834229,-0.0133519139787636,0.28441532339886,0.128892200280907,-0.302090634111197
438,6,2042,-0.026114420858956,-0.0373575246282901,0.00120148495092121,-0.330490678584094,-0.288146007488907
439,7,2042,-0.20739147570203,-0.442618728812306,-0.0281587853036374,-0.00369634271879171,-0.425963160664433
440,8,2042,-0.0313202896324409,-0.456640135037277,0.165975724997504,0.331320924502516,-0.481971780668567
441,9,2042,-0.642364733300638,-0.801925698509957,-0.00441178901849359,0.753392748891052,-0.756264974716582
442,10,2042,-0.323334684078064,-0.626174620072403,0.0608475604084617,0.948257400990682,-0.733763039093796
443,11,2042,-0.179207143615936,-0.582687409341182,-0.409666027493377,0.303502076668622,-0.679155961392601
444,12,2042,-0.798353857700865,-0.88069828320233,-0.591754059599433,0.336746501024603,-0.836882964471189
445,1,2043,-0.848680570940093,-0.976402056288186,-0.676382349879639,0.5535360545266,-0.97442607591696
446,2,2043,-1.38422212141337,-1.37906162559405,-0.446122457833302,0.0911061088538883,-0.267020627118832
447,3,2043,-0.526827299928892,-0.677446801664853,-0.38006082636478,-0.0842675204689698,-0.176430952820831
448,4,2043,-0.443435726178042,-0.4723348260497,-0.62267088200493,-0.254330280136112,-0.253703980588168
449,5,2043,0.308461131476792,0.326034678457631,-0.311106245086397,0.13914557660978,-0.435886515333527
450,6,2043,-0.0540613218826645,-0.158027499450839,-0.13459424943758,0.313212660649228,-0.272713416323365
451,7,2043,0.04050496034313,-0.275681858194111,0.145664851218192,0.230141251224116,-0.325689603266599
452,8,2043,0.25815267572193,-0.298318475510268,-0.042609530468472,0.430334161086066,-0.363910000865978
453,9,2043,0.249667714890807,-0.331315937713954,0.115536020661761,1.06106681712274,-0.385247512712123
454,10,2043,0.214833998666583,-0.352196892651553,0.368784597173382,1.06370281510084,-0.332365034846791
455,11,2043,0.0904629940171955,-0.455443707614043,-0.197832943908729,0.0662203298592512,-0.432462528538035
456,12,2043,-0.668132909785884,-0.828679082785533,-0.505665210337934,-0.0551397111033705,-0.788530997505102
457,1,2044,-1.01203308663316,-1.08840982230611,-0.820161818650772,0.557600880913923,-1.13930224179478
458,2,2044,-1.79590301208392,-1.50149589192927,0.0836120128544235,1.65654644792831,-0.227059226198793
459,3,2044,-0.238185527756411,-0.332053968693462,1.13422558276141,0.0411159984783722,-0.166163377266603
460,4,2044,-0.213585885087603,-0.250905649613026,-0.402019520207008,-0.290174698347705,-0.246085623805636
461,5,2044,0.275299225440551,0.332297010064213,0.00126034624552518,0.275444952983428,-0.337407164563163
462,6,2044,-0.141297187772193,-0.200062095032677,0.216642521689827,0.0746383075499535,-0.18008056680639
463,7,2044,0.018487677336815,-0.283483078998558,0.116517613799791,0.0570453756291414,-0.149074806052745
464,8,2044,-0.138939293460585,-0.504321561469709,0.250766072741609,0.513209061744523,-0.126214286882167
465,9,2044,-0.176554207727034,-0.564397356885347,0.308443043470842,0.540615215987042,-0.413662424411734
466,10,2044,-0.0227992761295829,-0.484618701440837,0.203929752173162,0.397472435505037,-0.354034540179638
467,11,2044,-0.0735061516253411,-0.507508936031925,0.229664542471912,0.0660549805180632,-0.22512542866475
468,12,2044,-0.216279226711669,-0.598950408521896,-0.110052161495226,-0.0185343052636131,-0.247903541545688
469,1,2045,0.080632937452249,-0.449085511710223,0.13663392535704,0.170677485646996,0.214840657379824
470,2,2045,-0.739640208334892,-0.945367434827369,-0.100546562644992,0.406604557622932,-0.22886002329525
471,3,2045,-0.364444656817417,-0.420578157795279,1.75714165652212,0.75137420581383,-0.150212768722123
472,4,2045,0.00355017337393293,0.0459008506600425,0.441713445221835,-0.119037360092655,-0.233995539839452
473,5,2045,-0.112330521040207,0.0293428812070138,0.440157052256408,0.720133670853753,-0.329226144716032
474,6,2045,-0.0531064782127119,-0.0857642147265331,0.507790448204322,0.113230560503927,-0.270568534112663
475,7,2045,0.0283458896166957,-0.268882421897931,0.0137474302357095,0.100729971220535,-0.393743010861884
476,8,2045,-0.307456397313073,-0.584283783548928,0.0168515702603822,0.166918023571724,-0.338987032823721
477,9,2045,-0.748764712881651,-0.843302772425779,0.0641346621092531,0.325399431340565,-0.568201014575811
478,10,2045,-0.34944792419412,-0.644643861737757,0.0156328914958446,0.192955886162251,-0.622249285455587
479,11,2045,-0.441989292023881,-0.72114955655754,-0.386265572439166,-0.287317479685497,-0.661769386173584
480,12,2045,-0.751107660726024,-0.851520324410231,-0.543127826943903,0.153961712312651,-0.827035149671509
481,1,2046,-0.796776689840648,-0.96973492753719,-0.762876247775093,0.159007075492251,-1.17179456500469
482,2,2046,-2.03676791972326,-1.63283862758976,-0.630767333268094,0.0141149666974927,-0.266449585207252
483,3,2046,-0.670628600209216,-0.874125340801827,-0.992656856285419,0.125687182934407,-0.166113242879244
484,4,2046,-0.130488731266486,-0.0526676807007539,0.0977424762280281,0.75889168806761,-0.147905249618438
485,5,2046,0.249283566912315,0.373513871107305,0.380911499451184,1.24541189399696,-0.108051726506077
486,6,2046,-0.118780002275013,-0.143163794322515,0.0802892572161686,-0.382488968936605,-0.242401909704262
487,7,2046,-0.0027970861787282,-0.273705017419856,-0.104451397713528,-0.10813240595816,-0.358117589416206
488,8,2046,-0.190250443242491,-0.529068145028085,0.163267324453582,0.158804301329893,-0.369693488406509
489,9,2046,-0.195634182304819,-0.533663823931896,0.0628832664324184,0.176075455065985,-0.476201181986392
490,10,2046,-0.199034118406319,-0.564958247229094,-0.13219199583,0.0317768849073972,-0.512623105126115
491,11,2046,-0.135473701052784,-0.555880316800932,-0.172417142942571,0.51392842638299,-0.533225788780091
492,12,2046,-0.48468491904575,-0.734658944583645,-0.467419468742228,0.397884493548778,-0.812476706290668
493,1,2047,-0.993986967597796,-1.06944369414225,-0.76296830468195,0.719997773321806,-1.09720608007845
494,2,2047,-0.114883279828868,-0.599836288480099,-0.111803651831736,0.365033630184287,-0.185828454040045
495,3,2047,-0.0195744544240369,-0.00408972730502555,-0.336662261688045,0.0383290552277229,-0.161283835970337
496,4,2047,-0.0108946937327596,-0.0884985719527942,-0.0847694211340858,0.0760272807941644,-0.187551564588841
497,5,2047,-0.121465149524305,-0.155828800581857,0.229396865258525,0.393706822909555,-0.252037219172432
498,6,2047,-0.0212335330506063,-0.0580190514013417,0.183395152620721,-0.214804938362522,-0.259749866240686
499,7,2047,-0.248131110869841,-0.471692587796379,0.0469512541584984,-0.00447796471892503,-0.476739420082513
500,8,2047,-0.263122619358117,-0.566989062732144,0.305049536821795,0.642016575234851,-0.509461986069899
501,9,2047,-0.661474732490202,-0.824590011106851,0.0717033239508791,-0.0392044106597671,-0.737973789529555
502,10,2047,-0.539203908324258,-0.777719620392159,-0.240929886329869,0.0836588878583135,-0.721784524387945
503,11,2047,-0.514506307457466,-0.769835071878612,-0.490033051947423,-0.140689003777012,-0.685521169763993
504,12,2047,-0.56087219188554,-0.77197172400879,-0.428862544857874,1.00147034138452,-0.772283622549373
505,1,2048,-0.673904683550614,-0.922232304045781,-0.662051314272969,0.727379116654151,-1.15742049573137
506,2,2048,-1.99196697717346,-1.60855419423911,-0.533578943677358,0.367691735713404,-0.258229365845437
507,3,2048,-0.490623534198555,-0.584805284958591,0.700688156012337,0.557037426686433,-0.153119968819779
508,4,2048,0.0799492711053069,0.0938134076190957,0.592565663499146,0.310631808770991,-0.151899120188874
509,5,2048,0.614081912535105,0.828677907318838,0.371345535172194,0.0390686636614175,-0.125133594480084
510,6,2048,-0.281550040609907,-0.32744471579965,0.219249929557312,-0.260580908263126,-0.221757613114738
511,7,2048,-0.242756961885215,-0.452698801943514,0.0127297527582009,-0.0835156036325143,-0.474430636050128
512,8,2048,-0.203050401874196,-0.550681812175577,0.161914883842645,0.915462103997489,-0.552327076643736
513,9,2048,-0.467116055647509,-0.728234174149933,0.344267096335387,0.910335183128055,-0.776486060820771
514,10,2048,-0.282903969068779,-0.616304346077549,0.330307090159669,1.05699675293353,-0.703623873780397
515,11,2048,-0.439503535494845,-0.723567082750797,-0.444501730021381,-0.183812593748522,-0.681656571020423
516,12,2048,-0.855523427068261,-0.898842005270655,-0.576647409331532,0.596628866620849,-0.83370917445331
517,1,2049,-0.682412018734925,-0.90205085678141,-0.622037532818332,0.630382945495375,-1.10478370495173
518,2,2049,-2.0184977306297,-1.61008695936681,-0.384939093673322,0.641175354293863,-0.258042404778565
519,3,2049,-0.626714148660905,-0.798987483250014,0.543951943618223,0.47067691424792,-0.160956973381061
520,4,2049,-0.482928226032195,-0.445532476026341,0.147388278071227,0.194335136866044,-0.191761962382987
521,5,2049,0.527585201203728,0.730901186408427,-0.00421079930580581,0.242997541653067,-0.395273133563116
522,6,2049,-0.077753303178811,-0.154105216952512,0.163582890206145,0.371199303454169,-0.287582453220596
523,7,2049,0.00415747655878351,-0.292375771781259,0.258832597219882,0.321400345228945,-0.308013330684906
524,8,2049,0.156237410057405,-0.354161417451249,0.363600244508045,0.826781921051261,-0.314591882575939
525,9,2049,-0.238898801811689,-0.581279744623957,0.179943479986569,0.474046320156482,-0.507296658734668
526,10,2049,-0.0147651674663428,-0.448656228463289,0.302499093246862,0.688665775694182,-0.486756657843104
527,11,2049,-0.309159383345815,-0.644027319875082,-0.4379136249352,-0.603156423629098,-0.638707731655092
528,12,2049,-0.777836069302868,-0.865231290376541,-0.518933097804466,0.555517481959317,-0.799154691649144
529,1,2050,-0.370401297282651,-0.662931579101194,-0.362392693961023,0.579612230226836,-0.213659220192391
530,2,2050,1.60168979097744,1.06665860688397,0.237402395720584,0.182852290568819,-0.0517939440249541
531,3,2050,-0.219434909384613,-0.181904947272399,-0.335968677161282,0.0936117662692559,-0.162652800399055
532,4,2050,-0.0488364939604745,-0.0832019568567051,-0.383275620782891,-0.107452706421071,-0.21512190451676
533,5,2050,0.402015571099426,0.521845975846917,0.043763272269516,0.264511256378951,-0.247629779650653
534,6,2050,-0.18365493075984,-0.22877649918767,0.328539419679102,-0.011154466945387,-0.171530498056183
535,7,2050,-0.0322895316514187,-0.309360192910826,-0.00182479563978766,-0.152738403688638,-0.0614267008920946
536,8,2050,-0.209582683254751,-0.533346583445287,0.457200066662893,0.103759310501018,-0.0431509382203048
537,9,2050,-0.717778366908583,-0.880548769674454,0.334556969999686,0.134288517628803,-0.336513229612094
538,10,2050,-0.385531707295991,-0.686335287524353,0.0906967790946236,0.386239778861332,-0.40821010475737
539,11,2050,-0.127618348421075,-0.54980510672008,-0.00880782786252965,1.10518753456091,-0.374819316279603
540,12,2050,-0.354110946279448,-0.707816665916946,-0.326378629009363,0.650610586701878,-0.675095901130018
541,1,2051,-0.685669985657847,-0.898862308086038,-0.60768322358446,0.539610193419218,-1.06169535804578
542,2,2051,-1.30512031513578,-1.30106170879518,-0.438123358114386,0.19843482106343,-0.255391438958093
543,3,2051,-0.566825983337513,-0.717153096127768,0.0703386890313766,0.347249343540525,-0.16024567609967
544,4,2051,0.21022505574957,0.14450472117075,0.45742034782969,0.311041742577217,-0.197411724343267
545,5,2051,0.0840491726839006,0.0858169552854917,0.0754027938285375,0.316827391294282,-0.296216662604371
