"TSTEP","MONTH","YEAR","EUP_ces85","COP_ces85","MZP_ces85","PhL_ces85","PhS_ces85"
86,2,2013,4.20435412577277,2.5016346827177,0.953051342749893,0.0418605144844013,0.593879052207737
87,3,2013,0.542838956669932,0.667171534486637,1.1926784465032,0.395128153577715,0.238313810631368
88,4,2013,0.326200925731641,0.19092093292167,0.793514663788104,0.0847830726461036,0.246092897145862
89,5,2013,-0.312338107184265,-0.242650118162909,0.0680989319550476,-0.00817184221551104,0.181537824061518
90,6,2013,0.0834513159690518,0.0511537942829279,-0.176474840541365,-0.214381930571783,-0.0659031543920325
91,7,2013,-0.208737889672768,-0.437260445262805,-0.244934632721544,-0.0900906868878216,0.174716130508236
92,8,2013,-0.1479486894929,-0.486465961773612,0.00447660397457206,-0.159326547556849,0.329574417016227
93,9,2013,0.113430914619545,-0.344993209629981,0.000540531058568661,-0.244224733789542,0.579569792933081
94,10,2013,0.000483286863603105,-0.436822602900777,0.032535492296494,0.0747561522059403,0.656449685660789
95,11,2013,0.0321806235464994,-0.418275479973065,0.173933650413582,0.341725235105269,0.835095509046477
96,12,2013,0.373656302050641,-0.162912101515447,0.651490075509715,-0.409123116408053,1.05895196090664
97,1,2014,-0.266406903587062,-0.6387416422283,0.338984893941295,-0.324361451026631,-0.0508201744968938
98,2,2014,-0.120039289344196,-0.523184017976769,0.318708698224729,-0.251078934380806,-0.0963478347598355
99,3,2014,0.173377190341216,0.272743630869166,0.138039524540555,-0.19900881557405,-0.0471584926642127
100,4,2014,0.197530337548041,0.158802928135991,-0.254554844052256,-0.235764432796848,0.190067306366935
101,5,2014,-0.286168660228978,-0.234799241144625,-0.355110784336885,-0.45841760480698,0.137775184807555
102,6,2014,0.141895025530803,0.11679660627194,-0.425306209707434,0.175236641756169,-0.0063127096765706
103,7,2014,0.0232030563053927,-0.272706888088684,0.137766235215667,0.286696365744336,0.20565924643429
104,8,2014,0.158869585250397,-0.312719287264324,-0.0242874427717019,0.0166440797529648,0.394773206068717
105,9,2014,0.0524202281228503,-0.393278244950478,0.00329118096250491,-0.312147533093177,0.577717291599169
106,10,2014,-0.0424524525075454,-0.459360110965086,-0.0469775693409716,-0.322686366390915,0.670012891481283
107,11,2014,0.219411462659339,-0.293269490382308,0.192314413280542,0.0311903168885805,1.29929000539379
108,12,2014,0.644285152449915,-0.0752801939899815,0.932869377044639,-0.241912760355204,2.20036607116052
109,1,2015,1.15175353880905,0.274347122012256,1.8650522321858,-0.678322492715004,3.63577010489307
110,2,2015,1.78409955677943,0.288065233106664,0.444717687712392,-0.657836297064059,-0.0788768404831967
111,3,2015,-0.439665659935861,-0.565752772681715,-0.174545625611916,-0.220031071096202,-0.153739407415988
112,4,2015,-0.815229010259659,-0.8097617604427,0.0717796409885876,-0.0665560064331336,-0.211685984345674
113,5,2015,-0.0423493885034184,0.0910475257333063,0.00251354543782401,0.226602105657089,-0.271637435825366
114,6,2015,-0.037988043013088,-0.17571537966171,0.027459796166813,0.0797854958994768,-0.158764888816586
115,7,2015,0.00135085503019394,-0.307775264825241,-0.0826735761923776,-0.0512235926545102,-0.157468324316872
116,8,2015,0.253101393456633,-0.287577500186591,-0.0179055424189585,-0.148009707182632,-0.117516381130464
117,9,2015,0.0679513076965761,-0.407637550567063,0.104172069748684,-0.227830174795394,0.126949646410769
118,10,2015,0.0469141189004647,-0.419458490418845,-0.041495556536703,-0.408891741971097,-0.153967667700012
119,11,2015,0.0309648858795288,-0.447367472947385,-0.0426599220411102,0.0623335321200209,-0.0621108432181594
120,12,2015,0.0652710571851374,-0.476230288451689,0.111932930061567,0.406624237267135,-0.0701792853418624
121,1,2016,0.0964304240864979,-0.401202531225403,0.191191809988766,0.554374819000543,0.354019896092028
122,2,2016,3.57554886809585,2.05076201431149,1.08482915969515,0.535636203686366,0.227429083232297
123,3,2016,0.373217013660859,0.466577757553948,0.135033521635498,-0.0971565092221491,0.00156566782364953
124,4,2016,0.269241223593076,0.153201526437264,0.0713221133911581,-0.0760910149806501,-0.00315214739226
125,5,2016,0.301686895347394,0.406451781656636,-0.0252693575900048,-0.400840934000199,0.189774170977895
126,6,2016,-0.336635876822293,-0.35716462019462,-0.0996267768797073,-0.148603279720564,0.201562473960808
127,7,2016,0.0154066539856448,-0.259801730267494,0.0672768083967594,-0.249009102935018,0.387686625913916
128,8,2016,-0.10131292368685,-0.471647828203535,0.0386820809697943,-0.516420471685473,0.35579001984599
129,9,2016,-0.151782044253306,-0.511275883684157,-0.0494653139139882,-0.314234290358366,0.237386357474465
130,10,2016,0.0773789904112485,-0.371105911639896,0.081351796190013,-0.115698446265215,0.438999821051988
131,11,2016,0.0463090567791424,-0.399243168630193,0.206496678420006,0.131698713579483,0.393919148984452
132,12,2016,0.351173582249359,-0.166936644635799,0.575429142720615,0.248822218352222,0.562179500247739
133,1,2017,2.18054509147331,1.01940179220133,1.29445798521991,-0.189513511818438,2.52144427376243
134,2,2017,-0.196128401434163,-0.416887131335931,0.0466256488446188,-0.0940513855542838,-0.0650850345254714
135,3,2017,-0.418323189009776,-0.50237337546541,-0.255140425017501,-0.264828691086871,-0.14788962497863
136,4,2017,-0.365209401880933,-0.322252775029762,0.103347218520531,0.0876188787569956,-0.188377226027595
137,5,2017,-0.469997619670499,-0.373403481946676,0.251558972923543,0.423410291899233,-0.255514738441665
138,6,2017,-0.0712665627965929,-0.120247871766134,0.293091544682647,-0.00983413431092639,-0.187367183640855
139,7,2017,0.0838923596891938,-0.23373552287899,-0.101216585650405,0.1710608003569,-0.185585636024461
140,8,2017,-0.0806947545013815,-0.466474248198294,0.0700644235001877,0.841140623172121,-0.343698774282665
141,9,2017,-0.095039770306486,-0.479280085390275,-0.00127851901212084,0.429300113740036,-0.501952368996101
142,10,2017,0.0200770757756308,-0.431521038150663,-0.109417584786392,0.0233265014585724,-0.400186821430414
143,11,2017,-0.132738527618823,-0.534365591225217,-0.249368155505847,-0.70910285150589,-0.419728218475111
144,12,2017,-0.415485407922519,-0.708205373876599,-0.321566303378691,0.0824072848105817,-0.551108076146125
145,1,2018,-0.849300540188048,-0.963243408759381,-0.481950133870961,0.807844009680286,-0.846305094836295
146,2,2018,-0.279883693818709,-0.420666417510606,0.387046829773064,0.468442769861369,-0.139646067290352
147,3,2018,0.00363770302616406,0.0319520372174782,-0.316576520989061,-0.47474772354904,-0.16808106195356
148,4,2018,0.46450677823323,0.287772599839658,-0.507606508655372,-0.0309177503759575,-0.152368731370097
149,5,2018,-0.0321678908868813,-0.0712394033309327,-0.157020146183475,-0.00444690187875318,-0.0779403255638024
150,6,2018,-0.0853563643967042,-0.133367538034846,-0.140716773349881,-0.139332741573981,-0.0311828305853249
151,7,2018,0.0783931145827619,-0.205772317131165,-0.0352381422902208,-0.0433528852286278,0.0498850290397062
152,8,2018,-0.125945936456892,-0.484847543684362,0.0695725440428341,-0.232228044093002,0.09947391733452
153,9,2018,0.0718001050038277,-0.379225151343874,0.0104490081169082,-0.298353043835665,0.158115259548902
154,10,2018,-0.0104844786920555,-0.43170683010891,0.139796757397927,0.289738062036042,0.235179099968092
155,11,2018,0.0573327043435878,-0.382004380827034,0.311280335490359,0.408728814206845,0.389705431096286
156,12,2018,0.225723697264809,-0.277039209230403,0.400793326119286,-0.00312604396423211,0.810111172223868
157,1,2019,1.42282788938155,0.550768407978066,1.44668776674025,0.0699576094236072,6.55894523088642
158,2,2019,6.3866903805238,4.1098276374599,1.31240988453644,-0.523330767578958,0.814856520244667
159,3,2019,0.39177637498236,0.579002061080033,0.411947641257021,0.235265803744956,0.22659472995983
160,4,2019,0.274480576099481,0.229675591966606,0.837881915315286,0.326041388790135,0.0781150480312649
161,5,2019,-0.166873634379431,-0.0722794358664767,0.304423647847466,0.137126000072564,0.108060899718012
162,6,2019,0.138533729779899,0.125488478424754,0.201912911437203,-0.124305050581872,-0.0681381314870373
163,7,2019,-0.129801860616779,-0.395480932629722,-0.0456845019663014,-0.0249487855703849,-0.1163038574772
164,8,2019,-0.137421192812386,-0.499854003811561,0.0525025257110172,0.874890472440733,-0.227312984414308
165,9,2019,-0.018220123279261,-0.415611279352897,0.173137140293406,0.724378437226989,-0.353038215841632
166,10,2019,-0.239094601430705,-0.567648290385811,-0.0900817512444571,-0.265093490550426,-0.416403183006965
167,11,2019,-0.160834217518321,-0.546129192145067,-0.20121601518537,-0.320107998148574,-0.534364327057853
168,12,2019,-0.446244871073708,-0.73830953332998,-0.538068274028765,-0.052838847063857,-0.632290135027734
169,1,2020,-0.558256929220421,-0.817423332383573,-0.66288518541454,0.00554153222576015,-0.871764207610609
170,2,2020,-2.18968371727956,-1.70674261677994,-0.731153918336087,-0.625956717233173,-0.226774249340116
171,3,2020,-0.51435573955755,-0.675203753051373,-0.576248886031182,-0.220821655505884,-0.17165764459899
172,4,2020,-0.412514408134642,-0.43916049136265,-0.439195385878105,0.202808924501224,-0.156932258007541
173,5,2020,0.751695593229116,0.707549323198893,-0.0894855033465358,0.305377610875297,-0.0895622741426019
174,6,2020,0.0485715466114114,-0.0990289083185245,0.170766992227252,0.0383313854271206,-0.0323216435248858
175,7,2020,-0.0318821803156808,-0.320592844345487,-0.0161766517463546,0.0396920525321198,0.0319027384828889
176,8,2020,0.112529916097774,-0.336411416032988,0.0660277010721644,0.124155589320655,0.0367155181528374
177,9,2020,-0.0367619090801214,-0.439323475883419,0.0765138324654382,-0.0795252279871571,0.152701476446737
178,10,2020,0.0135645283654353,-0.407474267690884,0.169921200365081,0.0304313963580627,0.242646204352832
179,11,2020,0.257077498955932,-0.289173056847867,0.0782271051382422,0.221183764585628,0.0257552446861753
180,12,2020,0.117385100116992,-0.45656403598459,-0.176564902124518,-0.243000078323017,-0.487746862890362
181,1,2021,0.0972397783283947,-0.372742763518343,-0.00367262423728743,0.149624456244449,0.535767307666178
182,2,2021,1.190115660975,0.360401659466587,0.368155741025975,0.378549764011336,-0.0192020830994987
183,3,2021,0.247993846900563,0.290415980464219,0.257001322672543,-0.0188479358573236,-0.149997722835002
184,4,2021,0.091204124334473,-0.0523823226405677,-0.261847182905029,0.134036630420932,-0.169961138926975
185,5,2021,0.488694305620393,0.461709321755138,0.00541547513931762,-0.0146589107430966,-0.167446995007019
186,6,2021,-0.147307608255858,-0.251707586063787,0.0448473953435253,-0.0406237287640147,-0.0842638137582995
187,7,2021,-0.0991623864479529,-0.352006440252539,-0.16241606423688,0.00366757202263379,-0.0856077698379681
188,8,2021,0.0152313111263989,-0.394983593612825,-0.126592357669644,-0.0162273676007839,-0.15855219773832
189,9,2021,-0.00412684220746218,-0.425932502039044,0.0254305098126526,0.707993778865419,-0.147034176540893
190,10,2021,0.260119060218033,-0.285454615899176,-0.013865218316406,0.272164037464408,-0.182971724468546
191,11,2021,0.0835613477754018,-0.420497710504473,1.87540430509614e-05,0.865873583222389,-0.330130739068873
192,12,2021,0.09250331577608,-0.442558340576666,-0.0536521703450604,0.135507962952476,0.301650938244105
193,1,2022,1.36620964927788,0.44375963609227,0.59878664793898,0.0349751557194582,1.84951696220025
194,2,2022,1.83694098403404,0.886596763974174,0.419152093408072,0.223791004118085,0.270027639524319
195,3,2022,0.0498202376631802,0.0503534697384294,0.0556752150463959,0.00700934384957064,-0.0733649883559919
196,4,2022,-0.113886601290557,-0.175742473920542,-0.410479304024425,0.206998886943259,-0.109639879192362
197,5,2022,0.461100260957312,0.512196500039795,-0.0372892628486942,0.289169486708641,-0.117013347894074
198,6,2022,-0.129484949397753,-0.194103425151903,-0.00549583722603586,-0.00163535850332175,-0.0695170651238575
199,7,2022,0.102705487947861,-0.213746093847602,0.154974254729994,-0.0162079372652947,0.151623830060013
200,8,2022,-0.0562271118870665,-0.457963181898601,0.161205508431384,0.271694809197472,0.152502337443127
201,9,2022,-0.0754634367289295,-0.470277622373437,0.212662020280985,0.10817619417723,0.222770256003514
202,10,2022,-0.0233917913713834,-0.424528907794531,0.113362758295562,-0.351589919657124,0.0946129897402683
203,11,2022,-0.0471554569588121,-0.453031215500545,-0.0466829496684787,-0.13378973196194,-0.146335427410407
204,12,2022,0.176081000562714,-0.327511496578227,0.0673449995260356,0.278792354785259,0.0912250227093745
205,1,2023,1.07624179929838,0.323211435377257,0.38175845337858,-0.0398113962643292,0.394882451764066
206,2,2023,-1.57790708681549,-1.43298982559532,-0.272762039524119,-0.0626256281409856,-0.170573459489886
207,3,2023,-0.579532764091731,-0.778741768521954,-0.636326778764067,-0.103374523401497,-0.168875563714066
208,4,2023,-0.905436586984187,-0.913345927556978,-0.507997051766015,-0.309300117592539,-0.22175680106361
209,5,2023,-0.750115875720165,-0.713631820503392,-0.483809489214807,-0.279992173862253,-0.32841699911574
210,6,2023,-0.0641049256879186,-0.156597401771748,-0.506148317524611,0.268072093732141,-0.0917686834534455
211,7,2023,0.522284596600267,0.0538759957991424,0.122857062061722,0.791143799067078,0.0819432462018754
212,8,2023,0.117302748378002,-0.370637454009792,-0.0921163818661394,-0.1920049050301,0.176536226793944
213,9,2023,0.0866365867898073,-0.378180138854029,-0.0736776038205389,0.355895634158716,0.2466546357097
214,10,2023,0.378893128046544,-0.181000754381103,0.127471555228917,0.212317033087228,0.393581378660282
215,11,2023,0.142979984512719,-0.34132395244662,0.0775438044852781,-0.320996756685506,0.49573785452925
216,12,2023,0.43024386621209,-0.191647211846033,0.185823484158245,-0.473276215425774,1.13329021319565
217,1,2024,0.839877674702635,0.15763337974259,1.16952643902915,0.0409230902134334,3.66473837146027
218,2,2024,6.25889772470193,3.75415189297615,1.76548983985278,-0.811181864045404,0.499522456810646
219,3,2024,0.115758903056087,0.219893670802538,-0.345747530426378,-0.505679390651862,-0.161394115444977
220,4,2024,-0.144469012196356,-0.210703777106901,-0.326859112842103,0.0239260531162682,-0.154488612331253
221,5,2024,-0.266967242310397,-0.232913127305789,-0.140169240509388,0.378697637245404,-0.143239560762702
222,6,2024,0.361648370617157,0.23964394818283,-0.103531423184696,-0.163608891425168,-0.0811058869450231
223,7,2024,-0.0306053936969639,-0.34406242020588,-0.171394733756523,-0.051638102929471,0.0119927475930004
224,8,2024,-0.00332136506763636,-0.426566459874542,0.0328911819764941,0.0753920838437876,0.250146286104484
225,9,2024,0.357136476849727,-0.251000442245459,0.0490600431718029,-0.0286580583825559,0.474178060046843
226,10,2024,0.116400825243127,-0.372589166266428,0.0463023938351266,-0.334905309985205,0.370585031568762
227,11,2024,0.0968540774311042,-0.384544508128299,0.0969614570351212,-0.0528438736614661,0.498754904663575
228,12,2024,0.783927400731285,-0.00539750256934801,0.764750201909818,0.0527017020074703,2.56776025733418
229,1,2025,2.41339991871663,1.16066800752665,2.84254932545454,-0.750371733453922,9.84521869491698
230,2,2025,6.11551217866686,3.17805703869952,1.7328448449342,-0.956553072617666,1.75760247716013
231,3,2025,0.476509841562789,0.748490665897146,0.356941948126312,-0.33474883905742,0.375957543329346
232,4,2025,0.0772335140698626,0.0384487903758517,0.186851381350462,-0.125751707233285,0.243341729230454
233,5,2025,-0.196031219249568,-0.062366621416064,-0.0842440702955928,-0.480586721234973,0.290286285567322
234,6,2025,0.19291183857393,0.183456232182192,-0.0461403369262678,-0.104189470313259,0.20252134436427
235,7,2025,0.0313308441602032,-0.276437238679793,0.305649863677309,0.0289969531734739,0.265830248406318
236,8,2025,0.127100264544112,-0.353834315274306,0.0898022998039916,-0.356193617117833,0.114732047655529
237,9,2025,-0.28128360067448,-0.597939077812188,-0.0266114243889974,-0.516488312312923,0.109733092207286
238,10,2025,-0.299181534665977,-0.60397141606078,-0.0605637788442646,-0.304451600167076,-0.00677603365843216
239,11,2025,0.0113730351399155,-0.421384961268239,-0.0357313105603393,-0.0364012169265439,-0.118168703558893
240,12,2025,-0.144443143775094,-0.56793708331141,-0.22525884916887,-0.0366521274891187,-0.463643406718584
241,1,2026,-0.287188538976789,-0.650889674760703,-0.333982122747557,-0.0507280938992791,-0.616885796067866
242,2,2026,-1.96450784296066,-1.61454227573415,-0.553806921137818,-0.517633993145393,-0.193941418415414
243,3,2026,-0.5329756581912,-0.695200299105898,-0.328105972467351,-0.292762969249005,-0.166658463500628
244,4,2026,-0.498585311954059,-0.492937488384574,-0.113943001347492,-0.214937840060463,-0.215605613960692
245,5,2026,0.506120893916985,0.502246682128269,-0.0198088483889102,-0.00415733595618328,-0.258718348567741
246,6,2026,-0.0189026203290035,-0.144727746487303,0.11912074539123,-0.0848378621171709,-0.168079488787082
247,7,2026,-0.025173212426711,-0.316423170782037,-0.0582183680491009,0.0378594976563262,-0.102911678448513
248,8,2026,0.0996994011799293,-0.368747906471895,-0.113294920415856,0.184108813699816,-0.0345985441948028
249,9,2026,0.0396646162140373,-0.413101524952313,0.128873313321334,0.0768612870957242,-0.133733485783065
250,10,2026,0.00930563209308821,-0.427210401244389,-0.0280564089416788,0.0101221002161997,-0.343578560907012
251,11,2026,-0.0332368886543681,-0.461578550985187,-0.159203103800822,-0.602337520003243,-0.414224032381042
252,12,2026,-0.411570050726966,-0.704162062002195,-0.430511570350488,-0.0909479019289791,-0.594855378373811
253,1,2027,-0.619714096987478,-0.824292374462728,-0.545511482164636,0.637275141774353,-0.699040498791957
254,2,2027,2.49821975781756,1.82349239279757,0.861190019951486,0.800941441721097,0.074406104801539
255,3,2027,-0.0542216534316893,-0.00543632917375558,-0.0967079158792225,-0.117260758673484,-0.160084260609525
256,4,2027,0.0513247091321349,0.0965082986053434,0.219277195799822,-0.00963233869940172,-0.192775857665117
257,5,2027,0.493286162584971,0.59230456029964,0.00144784207358994,-0.0532059596423565,-0.319897986912516
258,6,2027,-0.100861565108299,-0.182739109657214,0.273707506627024,0.00400222027994612,-0.226527918051148
259,7,2027,-0.110540407035448,-0.368042538945424,-0.11789941793013,0.0772674080314104,-0.317522383011913
260,8,2027,-0.0312282278401845,-0.440820261568265,-0.102145843994713,0.314817517302137,-0.449138456287217
261,9,2027,-0.204691223829012,-0.543986940848072,-0.0310688430922795,0.436018498638862,-0.540490017591039
262,10,2027,-0.0452406795372303,-0.452229538497649,-0.0581281557536382,0.123417519300724,-0.468102359284195
263,11,2027,-0.084609346394338,-0.484007571459041,-0.122470511150373,0.242532418871614,-0.47231453212549
264,12,2027,-0.388774148830969,-0.690636464469314,-0.450828605839251,0.156611557561222,-0.62915142451965
265,1,2028,-0.0779635171856561,-0.485888896079622,-0.125982045559575,0.640987199396716,0.783728399304606
266,2,2028,4.37328974957785,2.79752320882844,0.912454304839083,0.0871994213456058,0.943763741425014
267,3,2028,0.264215134026135,0.37755768596891,0.336659576825977,0.0411232743134355,0.337667976647932
268,4,2028,0.812882850608807,0.622966619663664,0.192603062966038,0.464372676474841,0.394461428321351
269,5,2028,-0.0929609260109503,-0.0639973155141528,0.138358792862426,-0.0985360945563503,0.496658257850763
270,6,2028,-0.531701318568523,-0.516032935163125,-0.169956363614339,-0.31286587255142,0.173514254502655
271,7,2028,-0.130309657558606,-0.343547066648935,-0.160609363967257,-0.383621300582901,0.423808037569402
272,8,2028,-0.217203418122849,-0.528464491764664,0.0759633352837243,-0.653155377546095,0.699613511779111
273,9,2028,-0.236829668341816,-0.545768695412136,0.0965320069795963,-0.557049987486528,1.03069318210268
274,10,2028,0.0277141220127239,-0.374987513546597,0.137152336487702,-0.488693743939412,1.00434257122411
275,11,2028,0.151251051495386,-0.27681741012659,0.166043817479431,-0.743154477326161,0.568170309013373
276,12,2028,0.752871593638598,-0.0216494283083124,0.268698050409206,-0.662344518610595,0.338734649756546
277,1,2029,0.136903890203368,-0.426026020299485,0.112452708025397,-0.381534233135533,-0.547674619151187
278,2,2029,-0.814699249297219,-0.848436541335962,0.876397071369264,1.26056473445205,-0.111930549134076
279,3,2029,-0.0827584651239081,-0.0885098581902046,0.842929519843234,-0.0924079623298693,-0.155084934202642
280,4,2029,0.346446571070302,0.335336416599455,0.564536327705786,0.0554878097732792,-0.170745488290617
281,5,2029,-0.17985691928481,-0.043628365793427,0.296191571234404,0.120731130831108,-0.271616573110197
282,6,2029,-0.404469959263079,-0.398577477583875,0.0286073522484847,-0.140082001579248,-0.269549204230832
283,7,2029,-0.0816230702724725,-0.325674616036332,0.0307813558036858,0.33519145539857,-0.333577641214488
284,8,2029,-0.331010325682537,-0.623519560131903,-0.0528330797151926,0.119174560234379,-0.439618716887591
285,9,2029,-0.335709617066886,-0.606164723480447,0.0304273502280563,0.367470290971363,-0.485377734037344
286,10,2029,-0.239874719944192,-0.566523600219783,0.144970135473669,0.238491638254845,-0.370213261103137
287,11,2029,-0.121295792749569,-0.50863854312864,-0.0820163116226601,-0.158597377167093,-0.419082143276569
288,12,2029,-0.344650178194468,-0.674548709801973,-0.469313741961944,-0.160124972671142,-0.601496626813955
289,1,2030,-0.446900452413421,-0.712656151126436,-0.386846334944866,0.0939063582039685,-0.2162600269726
290,2,2030,-0.887719562511983,-1.07202611998041,-0.381631336843393,-0.0486735515037559,-0.193648049866022
291,3,2030,-0.311905024449047,-0.375383035787515,-0.141699228041695,-0.223009136047824,-0.166662068439701
292,4,2030,-0.286375242398052,-0.319747976111254,-0.48523210211854,-0.0931369119541409,-0.201013746447879
293,5,2030,-0.230041552552277,-0.28427881276915,-0.245679701900483,0.233210326473752,-0.263938861158875
294,6,2030,0.405924258782503,0.26175505662717,0.0702675699173048,-0.00969748650375357,-0.095735742395811
295,7,2030,-0.0891828458127616,-0.373627390804528,-0.097446584255566,0.0913816095698949,0.183893619391456
296,8,2030,-0.0298626536914274,-0.427201356968991,-0.0848585160839016,-0.146260478976101,0.418730701009123
297,9,2030,0.268080602103763,-0.252525024768415,0.0192652829880242,0.0121170499233849,0.938418901257345
298,10,2030,0.127746806489995,-0.341268866892893,0.210863363178362,0.146982127904542,1.24962837795395
299,11,2030,0.189728390183981,-0.302218694019075,0.363997712975166,0.603067551203671,1.61597725973096
300,12,2030,1.25681908298555,0.25526192345232,1.01647687586799,0.0152056555568212,2.58304878518068
301,1,2031,1.3584403235656,0.364244148487143,1.70021951519875,-0.980334176764911,2.08904047581378
302,2,2031,1.53170209681204,-0.0756176864031513,0.529728710767167,-0.272274982310564,-0.061603097882502
303,3,2031,0.0764146992755417,-0.00101746529464342,0.382786990346124,0.222732637309773,-0.135438612504327
304,4,2031,-0.148349932005684,-0.220053708556109,0.380374813068165,0.167859910917828,-0.178797074231925
305,5,2031,-0.135023761886836,-0.143964315398889,0.122661362265938,0.226666212350355,-0.247627514422909
306,6,2031,0.329585806858672,0.256624335075768,0.00620044825236965,-0.00561338934766165,-0.166430644618708
307,7,2031,0.00102683044418828,-0.29965378219915,0.0478871942482861,0.514474515276399,0.0531492452070181
308,8,2031,0.340693265095558,-0.1986358157887,0.161914866519752,0.572165778994722,0.345997707238872
309,9,2031,0.00524675082324788,-0.421329685782996,-0.0201411124454475,-0.188144961363722,0.262246328434688
310,10,2031,-0.0283663115411504,-0.440222106268592,0.0761501367681521,-0.346632923350888,0.706345608401145
311,11,2031,0.133890480998561,-0.33893786429189,0.0389079932571728,-0.527750253998623,1.0604237276171
312,12,2031,0.489242425523288,-0.137072383584587,0.656860763026775,-0.304968628782802,2.70625788064969
313,1,2032,1.57068483626957,0.582552728380787,2.08175347961659,-0.607325333358661,3.41929336478419
314,2,2032,2.90660058415096,1.22177262999968,0.721499433407598,0.312762683613353,0.133471285240829
315,3,2032,0.320134418760613,0.472130034313345,1.79638536759268,0.879105581965615,-0.0303026329756151
316,4,2032,0.554540272265714,0.511256458173558,0.621321921670101,0.0211947671821957,-0.112621888936445
317,5,2032,0.393746569261529,0.540470563976987,0.106385793737422,-0.175886692514434,-0.226842984406187
318,6,2032,-0.497935430513613,-0.553886436334588,-0.352313598910494,-0.304614251052322,-0.212586321894892
319,7,2032,-0.237029924723853,-0.448256224243387,-0.225566751861857,0.0521265088444556,-0.0983692727849348
320,8,2032,-0.105594061972072,-0.460251035607602,0.00839794526152815,0.217586291281523,-0.0470511376200431
321,9,2032,-0.464759710845566,-0.672312560904683,0.00687576230875475,-0.156859290300697,-0.351651260359694
322,10,2032,-0.328203483773654,-0.620689129878022,-0.151688191403551,-0.231596056744492,-0.35820060380232
323,11,2032,-0.176669488643762,-0.547123738526384,-0.166086119005257,-0.293733704747674,-0.444656096943213
324,12,2032,-0.437820715162099,-0.728653630703866,-0.440378722734327,-0.0617039583741609,-0.602124067781427
325,1,2033,-0.656181582508865,-0.839068966271561,-0.581083215238291,0.383917187595942,-0.82004390445016
326,2,2033,-1.53558622368871,-1.36183306319479,-0.132989230912808,0.498873402249689,-0.191181966932079
327,3,2033,-0.290445035876097,-0.357668054246212,0.258523482880952,0.0666382090876096,-0.156787645136373
328,4,2033,0.0276366965011472,-0.056572588222883,-0.0630116787234078,0.253341676056597,-0.130187880113406
329,5,2033,0.567669661810475,0.579424292106372,0.22257421791045,0.129990249725037,-0.092402564509956
330,6,2033,-0.313897155489751,-0.368071170610772,-0.145011217557922,-0.328452763029561,-0.1683444375814
331,7,2033,-0.010936301626881,-0.296806653324534,-0.0653993288789806,-0.0483117239480557,-0.0289371143801146
332,8,2033,-0.121602606648354,-0.488260235998189,0.144586783416904,-0.208514136781792,0.0234267839986866
333,9,2033,-0.0809512488451932,-0.468059730484745,0.0636815806749986,0.0463356599800888,0.327923690609728
334,10,2033,0.322667711248085,-0.237130989391912,0.240515255664718,0.196300850543702,0.441412918412755
335,11,2033,0.10338782050012,-0.38303349683815,0.0660367180765535,0.231530144072303,0.203327275609393
336,12,2033,0.188939364624019,-0.374088515317391,0.288562656684369,0.297067524029497,0.510503289267959
337,1,2034,1.10212998052966,0.247123908361097,0.954833708281055,-0.237323459787703,0.60884364367723
338,2,2034,-1.84225310274688,-1.54764476171917,-0.33511817236408,-0.544772888766938,-0.148791934459318
339,3,2034,-0.587891758403182,-0.787770746461994,-0.799007342907684,-0.38773133013079,-0.165708424523144
340,4,2034,-0.973480979682193,-0.987140563652523,-0.318576688527379,0.0540430783970638,-0.200594487214616
341,5,2034,-0.687570685029829,-0.618876799776003,-0.269350095478877,0.240260533032025,-0.305826209219213
342,6,2034,0.0783732591148487,-0.0121494900202582,-0.275695231096655,0.0510574923724714,-0.121762015521972
343,7,2034,0.434716006623615,-0.00165876555110744,0.0743778288082313,0.431910818445561,0.213682123131756
344,8,2034,0.189187785951194,-0.317541683696681,-0.0228449231438007,-0.108597555035125,0.538355077567227
345,9,2034,0.188544138263195,-0.331841353866908,-0.102815847603184,-0.651348754949413,1.33437062293573
346,10,2034,0.291656038127303,-0.245063815277354,-0.131288000793608,-0.672521794075878,1.35698726834174
347,11,2034,0.127678933307751,-0.360524363843547,0.0396493049309674,-0.361325937830045,1.6428635221828
348,12,2034,1.27937399726993,0.337116851736492,0.868099649651824,-0.230196277745191,5.6824134932022
349,1,2035,4.82961594302077,2.82981084408812,4.94754628235395,-1.06096845644338,21.8546206584539
350,2,2035,13.1909608714367,6.94622445765448,3.51121837238059,-1.36026013113471,1.90403113772005
351,3,2035,0.163488470040854,0.331548760595092,0.420738821747014,-0.36334358593764,0.133305722051351
352,4,2035,-0.0124522696773738,-0.0370506695542853,-0.0364021051463866,-0.329492939363158,0.187057440735172
353,5,2035,-0.742620049825679,-0.703440724620448,-0.289371699446547,-0.508422853813441,0.215846979827936
354,6,2035,-0.311223651445912,-0.341622214104345,-0.439229749291603,-0.00559527452546327,-0.0209080754784207
355,7,2035,0.262138370594626,-0.0945078410719681,-0.0123505539149213,0.392054438773826,0.139361002484081
356,8,2035,0.179147170614452,-0.313855752044627,0.0163980966510153,0.228490593643298,0.132373182809114
357,9,2035,0.559315128316036,-0.116688028044374,0.0196649459508267,0.149125448398759,0.276502151099468
358,10,2035,0.143832592463108,-0.344550918814264,-0.0783882520438809,-0.0545675121527109,0.544239212176028
359,11,2035,0.151539950434032,-0.347804107446444,0.0687844981279468,0.202078213440453,0.914730183672151
